,name,location
16313,리얼티에셋홍주CITY점,충남 홍성군 홍성읍 대교리도청대로 62
16314,만리포사랑점,충청남도 태안군 소원면서해로 20-3
16315,목천점,충청남도 천안시 동남구 충절로 837
16316,무창포바다점,충남 보령시 웅천읍 열린바다로334-15
16317,보령구시사거리점,충청남도 보령시 남대천로 94
16318,보령구시점,충청남도 보령시 구시4길 40
16319,보령대천동점,충청남도 보령시 구시11길 26
16320,보령대천IC점,충청남도 보령시 대해로 43
16321,보령동대센터점,충청남도 보령시 작은오랏3길 46 성주산 화로구이(동대동)
16322,보령메디컬점,충남 보령시 중앙로10 (동대동)
16323,보령명천점,충남 보령시 명천중앙길20 (명천동)
16324,보령발전소점,충청남도 보령시 토정로 1208
16325,보령법원점,충청남도 보령시 중앙로 115
16326,보령서오점,충청남도 보령시 대천동소미1길 113 서오맨션상가1동 1층 4호
16327,보령스타점,충청남도 보령시 대천방조제로 32(대천동)
16328,보령원동점 B,충남 보령시 원동1길58 (대천동)
16329,보령케이스타점,충청남도 보령시 신흑동머드로 131
16330,보령터미널점 B,충남 보령시 터미널길8 (궁촌동)
16331,보령풍성점,충청남도 보령시 궁촌동천변남길 22-1
16332,부여롯데아울렛점,충청남도 부여군 규암면백제문로 387부여롯데아울렛 1층
16333,부여리조트점,충청남도 부여군 규암면백제문로 400롯데부여리조트 지하1층
16334,부여부소산성점,충청남도 부여군 부여읍 성왕로 243
16335,부여스마트시티점,충청남도 부여군 부여읍금성로 79-9스마트시티 C동 101
16336,부여양지점,충청남도 부여군 부여읍반월로 13-16
16337,부여제일점,충청남도 부여군 부여읍중앙로5번길 26
16338,서령타운점,충남 서산시 동문동479-1 청영하이츠빌 비-201
16339,서산고북점,충남 서산시 고북면 고북1로306
16340,서산공림로드점,충청남도 서산시 예천동공림3길 51
16341,서산공림점,충남 서산시 서해로3207 (예천동)
16342,서산광장오거리점,충청남도 서산시 연당2길 2
16343,서산대산제일점,충청남도 서산시 대산읍 충의로 1908
16344,서산대산한성점,충청남도 서산시 대산읍정자동5로 33
16345,서산동문1호점,충청남도 서산시 동문동율지6로 61
16346,서산동문점,충청남도 서산시 번화2로 38
16347,서산동문중앙점,충청남도 서산시 동문동대사동5로13 1층
16348,서산동문하트점,충청남도 서산시 동문동중앙로 94 114호
16349,서산명륜점,충남 서산시 부춘2로20 (읍내동)
16350,서산삼길포점,충청남도 서산시 대산읍 화곡리 4
16351,서산석남스타점,충청남도 서산시 덕지천로 30
16352,서산석림축복점,충청남도 서산시 한마음4로 23
16353,서산성연고운점,"충청남도 서산시 성연3로 11115동 101호,102호"
16354,서산센스빌점,충청남도 서산시 석남3로 211층
16355,서산센스빌중앙점,충청남도 서산시 동서1로 101 센스빌빌딩1층(석남동)
16356,서산센터점,충청남도 서산시 율지8로 7(동문동)
16357,서산오스카점,충남 서산시 무장면 무장길453-3
16358,서산음암중앙점,충청남도 서산시 도당가금말길 33-1
16359,서산읍내유안점,충청남도 서산시 고운로 99-1
16360,서산읍내점,충남 서산시 부춘1로43 (읍내동)
16361,서산중앙점,충남 서산시 읍내1로12 (읍내동)
16362,서산푸르지오점,충남 서산시 호수공원로 11로12 (예천동)
16363,서산한서대타운점,충청남도 서산시 대곡2길 471층상가전체
16364,서산해미로드점,충청남도 서산시 중앙로 1101가동 101호
16365,서산호수공원점,충남 서산시 호수공원로 11로44 (예천동)
16366,서산호수타운점,충청남도 서산시 예천동호수공원7로 37
16367,서산효행길점,충청남도 서산시 효행6길 16
16368,서산힐스테이트점,"충청남도 서산시 성연면 성연3로 76상가3동 305호, 306호(서산힐스테이트)"
16369,서천금강유원지점,충청남도 서천군 마서면장산로 851
16370,서천선명점,충청남도 서천군 군사길 18
16371,서천연서면점,충청남도 서천군 서면홍원길 2
16372,서천읍내군사점,충청남도 서천군 서천읍충절로41번길 11-12 102호
16373,서천정원점,충청남도 서천군 서천읍사곡로75번길 7 (정원아파트 상가)
16374,성환역중앙점,충청남도 천안시 서북구 성환읍성환3로 3-7 1층 101102호
16375,세종고대기숙사점,충남 연기군 조치원읍서창리 고려대학교 세종캠퍼스 진리관
16376,세종첫마을한솔점,충남 연기군 남면나성리 첫마을아파트 A-2BL 상가 111호
16377,순천향대점,충청남도 아산시 신창면순천향로15번길 19
16378,순천향대천안병원점,충청남도 천안시 동남구 순천향6길 31본관
16379,신성대본점,충청남도 당진시 정미면대학로 1
16380,신성대인성관점,충청남도 당진시 대학로 1 공학실습관신성대학 제3인성교육관 1층
16381,쌍용자이점,충청남도 천안시 월봉1길 28쌍용동
16382,아산고속터미널점,충청남도 아산시 번영로 223외3필지 1층 108호(모종동)
16383,아산권곡점,충청남도 아산시 삼동로 102-91층
16384,아산도고로드점,충청남도 아산시 도고산로 7133동 4호
16385,아산둔포관대점,충청남도 아산시 관대길 83-12
16386,아산둔포로점,충청남도 아산시 둔포로 92-12101호
16387,아산둔포빌리지점,충청남도 아산시 둔포면윤보선로 652-72
16388,아산둔포신양점,충청남도 아산시 봉신로 279
16389,아산둔포원룸점,충청남도 아산시 둔포로 130-14
16390,아산둔포점 B,충청남도 아산시 둔포면둔포면로 2
16391,아산모종한성점,충청남도 아산시 모종동문화로 301-25 에이스빌딩107호
16392,아산밀두점,충청남도 아산시 인주면 아산만로 1703
16393,아산배방로점,충청남도 아산시 배방읍모산로 132-12
16394,아산배방모산점,충청남도 아산시 배방읍모산로 154
16395,아산배방점,충청남도 아산시 배방읍 호서로 45-14
16396,아산배방타운점,충청남도 아산시 배방로 58-34
16397,아산법원점,충청남도 아산시 번영로69번길 24buy the way 편의점1층(온천동)
16398,아산북수점,충청남도 아산시 배방읍 서부6길 29
16399,아산블루크리스탈점,충청남도 아산시 탕정면탕정면로8번길 33-7
16400,아산비체타운점,충청남도 아산시 인주면현대로 1251-1
16401,아산삼환나우빌점,"충청남도 아산시 번영로 15-1(방축동, 1층상가)"
16402,아산석곡스타점,충청남도 아산시 석곡길 42B동 1층
16403,아산선문대점,충청남도 아산시 탕정면로 114-221층
16404,아산송학로드점,충청남도 아산시 송악면송악로 805-7
16405,아산시청점,충청남도 아산시 온천동 시민로440번길 16
16406,아산신남로드점,충청남도 아산시 아산호로 900-1
16407,아산신정호점,충청남도 아산시 신정로 664
16408,아산신창로드점,충청남도 아산시 신창면 오목리112-7
16409,아산신창창조점,충청남도 아산시 신창면 순천향로 47-25
16410,아산양우내안애점,충청남도 아산시 신창면온천대로 1058 115-107
16411,아산염치휴게소점,충청남도 아산시 염치읍아산로 724
16412,아산영인센트럴점,충청남도 아산시 영인로 82
16413,아산영인역리점,충청남도 아산시 토정로 223
16414,아산온양점,충청남도 아산시 중앙로 35
16415,아산온천광장점,충청남도 아산시 온천동81-13
16416,아산온천점,충청남도 아산시 온양역길 106온천동
16417,아산온천파크점,충청남도 아산시 음봉면아산온천로157번길 92
16418,아산용화중점,충청남도 아산시 용화로47번길 7-11층
16419,아산용화타운점,충청남도 아산시 청운로 23-4용화동
16420,아산음봉더샾점,충청남도 아산시 음봉로 515-42105호
16421,아산음봉스타점,충청남도 아산시 음봉면덕지리 21-4
16422,아산음봉점,충남 아산시 음봉면 삼거리음봉면로 3
16423,아산음봉파크점,충청남도 아산시 음봉면산동로 243-1
16424,아산탕정로드점,"충청남도 아산시 탕정면 용두리이순신대로 393, 1층"
16425,아산탕정삼성점,충청남도 아산시 탕정면명암길2번길 25-2
16426,아산탕정시티점,충남 아산시 탕정면용두리 490-3
16427,아산탕정호산점,충청남도 아산시 탕정면로 231
16428,아산테크노2단지점,충청남도 아산시 둔포면 석곡리2004 1층 103호
16429,아산테크노밸리1호점,충청남도 아산시 둔포면아산밸리로298 1층104호105호(테크노빌딩)
16430,아산테크노밸리2호점,충청남도 아산시 아산밸리중앙로 110제1층 제108호
16431,아산테크노이지원점,"충청남도 아산시 아산밸리중앙로 58-5214동B109,110"
16432,아산트라팰리스점,충청남도 아산시 탕정면로 6101호
16433,아산풍기이지더원점,충청남도 아산시 어의정로 184101호
16434,아산한올점,충청남도 아산시 권곡동번영로169번길 18 1층
16435,아산현대프라자점,충청남도 아산시 둔포면아산밸리중앙로 79-6 115116호
16436,안면도꽃지점,충남 태안군 안면읍 방포1길10
16437,연기전동삼거리점,충남 연기군 전동면운주산로 352
16438,연무대점,충남 논산시 연무읍 안심로135-1
16439,연무중앙점,충남 논산시 연무읍 안심로127
16440,예산간양로드점,충남 예산군 예산읍 충서로1606
16441,예산고덕점,충남 예산군 고덕면 예덕로948
16442,예산고덕중앙점,충청남도 예산군 고덕중앙로 72
16443,예산공주대점,충청남도 예산군 대학로 2
16444,예산관작로드점,충청남도 예산군 예산읍충서로 1145
16445,예산명지병원점,충청남도 예산군 신례원로 24
16446,예산발연로드점,충청남도 예산군 발연로 1
16447,예산산성점 B,충남 예산군 예산읍 역전로 140번길28
16448,예산산성주공점,"충청남도 예산군 아리랑로 77-4104,105호"
16449,예산삽교공단점,충청남도 예산군 삽교읍윤봉길로 1625
16450,예산상설중앙점,충청남도 예산군 천변로 173
16451,예산수덕사IC점,충남 예산군 응봉면 충서로240
16452,예산신성점,충남 예산군 예산읍 아리랑로146
16453,이인휴게소점,충청남도 공주시 이인면 구수티길51 이인휴게소
16454,인주공단점,충청남도 아산시 인주면 인주산단로 23-22
16455,정산터미널점,충남 청양군 정산면 칠갑산로1912
16456,천안4공단쉼터점,충남 천안시 서북구 직산읍 4산단7로 901동5호
16457,천안4공단점,충청남도 천안시 서북구 4산단로 241
16458,천안공대점,"충청남도 천안시 서북구 천안대로 1221(1층, 신당동)"
16459,천안구성점,충청남도 천안시 동남구 대흥로 20-11층(구성동
16460,천안나사렛대점,충청남도 천안시 서북구 월봉로 38쌍용동
16461,천안나사렛후문점,충청남도 천안시 서북구 쌍용15길 241층
16462,천안남서울대점 B,충청남도 천안시 서북구 성환읍 성진로 65
