loc1,loc2,name,location
경남,김해시,GS25진영원룸점,경남 김해시 진영읍 김해대로407번길8-4(진영리 1624-6)
경남,김해시,GS25진영좌곤점,경남 김해시 진영읍 김해대로54 (좌곤리 368-6)
경남,김해시,GS25진영중흥점,"경남 김해시 진영읍 장등로55 (진영리 1611-3, 중흥에스클래스1단지아파트)"
경남,김해시,GS25진영진등점,경남 김해시 진영읍 장등로19번길71 (진영리 1609-1)
경남,김해시,GS25진영캐스빌점,경남 김해시 진영읍 진산대로61 (진영리 1691)
경남,김해시,GS25진영타운점,경남 김해시 진영읍 김해대로349번길6(진영리 1607-7)
경남,김해시,GS25진영터미널점,경남 김해시 진영읍 진영로215 (여래리 711-1)
경남,김해시,GS25진영휴먼시아점,경남 김해시 진영읍 김해대로438(여래리 515-3)
경남,김해시,GS25진영휴포레점,경남 김해시 진영읍여래리 1012 협성휴포레 진영
광주,남구,GS25진월한신점,"광주 남구 광복마을4길9 (진월동 267, 한신1차아파트)"
경기,평택시,GS25진위중앙점,"경기 평택시 진위면 봉남길50-1, 1층 (봉남리 331-5)"
울산,북구,GS25진장시온점,울산 북구 진장4길12 (진장동 588-2)
울산,북구,GS25진장원룸점,울산 북구 명촌1길9 (진장동 892)
울산,북구,GS25진장현대점,울산 북구 진장동 진장명촌지구55B1N
울산,북구,GS25진장희망점,울산 북구 명촌14길6 (명촌동 692-6)
경기,남양주시,GS25진접부영점,"경기 남양주시 진접읍 해밀예당3로36, 상가동 105호 (금곡리 1107, 부영사랑으로아파트)"
경기,남양주시,GS25진접부평리점,경기 남양주시 진접읍 부마로49-1 (부평리 437-9)
경기,남양주시,GS25진접연평리점,"경기 남양주시 진접읍 양진로989, 1,2,3호 (연평리 93-5)"
경기,남양주시,GS25진접유보라점,"경기 남양주시 진접읍 해밀예당1로145, 상가 102호(금곡리 971, 반도유보라아파트)"
경기,남양주시,GS25진접인스빌점,"경기 남양주시 진접읍 해밀예당1로272, 110동 12호(금곡리 1117, 신안인스빌)"
경기,남양주시,GS25진접장현점,경기 남양주시 진접읍 장현로147번길1 (장현리 207-7)
경기,남양주시,GS25진접중앙점,"경기 남양주시 진접읍 해밀예당1로40, 101호 (금곡리 1081-1, 화성프라자)"
경기,남양주시,GS25진접진벌점,경기 남양주시 진접읍 진벌로85-4 (진벌리 546-5)
경남,진주시,GS25진주KBS점,경남 진주시 신안로100(신안동 10-13)
경남,진주시,GS25진주LH8단지점,"경남 진주시 사들로35, 101호 (충무공동 300, 혁신도시엘에이치아파트8단지)"
경남,진주시,GS25진주MBC점,경남 진주시 가호로7(가좌동 695-14)
경남,진주시,GS25진주가호점,경남 진주시 강변길10번길1 (호탄동 979-1)
경남,진주시,GS25진주개양점,경남 진주시 가좌길74번길10-1 (가좌동 639-15)
경남,진주시,GS25진주경상대점,경남 진주시 가좌길42(가좌동 1441-1)
경남,진주시,GS25진주고려병원,경남 진주시 동진로2 (칠암동 485-1)
경남,진주시,GS25진주교대점,경남 진주시 진양호로327(신안동 435-17)
경남,진주시,GS25진주금산점,경남 진주시 금산면 금산로88 (중천리 234-11)
경남,진주시,GS25진주기계공고점,경남 진주시 솔밭로91번길23(상평동 269-18)
경남,진주시,GS25진주뉴본성점,경남 진주시 진양호로528 (동성동 10-3)
경남,진주시,GS25진주다인점,경남 진주시 동진로119번길8 (상대1동 291-4)
경남,진주시,GS25진주대명점,"경남 진주시 평거로154-1, 1층 (신안동 445-1)"
경남,진주시,GS25진주대아점,"경남 진주시 숙호산로13, 1층 (이현동 279)"
경남,진주시,GS25진주동방점,경남 진주시 남강로728(옥봉동 806-9)
경남,진주시,GS25진주동성가든점,"경남 진주시 진주대로901 (강남동 219, 동성가든타워)"
경남,진주시,GS25진주망경점,경남 진주시 망경로234 (망경동 241-8)
경남,진주시,GS25진주명석점,"경남 진주시 명석면 광제산로11, 1층 (우수리 95-5)"
경남,진주시,GS25진주모덕로점,경남 진주시 모덕로234 (하대동 350-1)
경남,진주시,GS25진주문산삼곡점,"경남 진주시 문산읍 월아산로1048번길3, 1층 (삼곡리 1213-5)"
경남,진주시,GS25진주반성점,"경남 진주시 일반성면 동부로2040-4, 제디동1,2층 (창촌리 53-3)"
경남,진주시,GS25진주봉곡점,경남 진주시 진주성로58-1 (봉곡동 15-4)
경남,진주시,GS25진주산업대점,경남 진주시 동진로36-1 (칠암동 492-1)
경남,진주시,GS25진주삼현정문점,경남 진주시 돗골로117 (상대동 300-112)
경남,진주시,GS25진주상대로점,경남 진주시 상대로33-1 (상대2동 203-42)
경남,진주시,GS25진주상대점,경남 진주시 동진로216(상대2동 302-60)
경남,진주시,GS25진주상봉서부점,경남 진주시 진주대로1144번길12 (상봉동 1004-26)
경남,진주시,GS25진주상봉점,경남 진주시 창렬로114번길1(상봉동 1091-3)
경남,진주시,GS25진주상평드림점,"경남 진주시 공단로139, 1층 (상평동 196-80)"
경남,진주시,GS25진주상평점,경남 진주시 도동천로58(상평동 219-2)
경남,진주시,GS25진주석갑로점,경남 진주시 석갑로83 (신안동 796)
경남,진주시,GS25진주선학산점,경남 진주시 선학산길30(상대1동 565)
경남,진주시,GS25진주성창점,경남 진주시 모덕로277 (하대2동 103-106)
경남,진주시,GS25진주세무서점,경남 진주시 진주대로908번길23(칠암동 519-12)
경남,진주시,GS25진주신안점,경남 진주시 평거로6번길11(평거동 787-6)
경남,진주시,GS25진주아이비점,"경남 진주시 진주대로888, 103호 (칠암동 414-10, 아이비타워)"
경남,진주시,GS25진주엠코점,경남 진주시 초전동1669번지
경남,진주시,GS25진주옥봉점,경남 진주시 향교로108 (옥봉동 369-24)
경남,진주시,GS25진주우정점,경남 진주시 진양호로373 (신안동 12-5)
경남,진주시,GS25진주윙스타워점,경남 진주시 충무공동69-3 진주윙스타워 제지1층 AB123
경남,진주시,GS25진주은혜점,"경남 진주시 평거로284, a호 (이현동 14-13)"
경남,진주시,GS25진주인사대로점,경남 진주시 진양호로435 (인사동 143-51)
경남,진주시,GS25진주인사점,경남 진주시 북장대로21(인사동 144-17)
경남,진주시,GS25진주장대점,경남 진주시 남강로695 (장대동 106-15)
경남,진주시,GS25진주장원점,경남 진주시 촉석로115(봉곡동 467-3)
경남,진주시,GS25진주정촌삼일로,"경남 진주시 정촌면 삼일로122번길9-13, 가동 1층 (예하리 1282-4)"
경남,진주시,GS25진주정촌점,경남 진주시 정촌면 화개천로54번길33-34 (예하리 1299-5)
경남,진주시,GS25진주주약점,경남 진주시 진주대로857 (주약동 156-4)
경남,진주시,GS25진주중앙점,경남 진주시 도동로223(하대1동 345-24)
경남,진주시,GS25진주창렬로점,경남 진주시 창렬로92 (상봉동 1103-2)
경남,진주시,GS25진주천전점,경남 진주시 진주대로966번길6(칠암동 293-6)
경남,진주시,GS25진주초장미소점,경남 진주시 초전동1687-1번지
경남,진주시,GS25진주초장센터점,경남 진주시 초전북로61번길5 (초전동 1626-5)
경남,진주시,GS25진주초장점,"경남 진주시 초북로20번길8, 1층 114호 (초전동 1706-6)"
경남,진주시,GS25진주칠암강변점,경남 진주시 강남로177번길7-2 (칠암동 527-1)
경남,진주시,GS25진주칠암원룸점,경남 진주시 강남로189번길28 (칠암동 506-34)
경남,진주시,GS25진주칠암점,"경남 진주시 동진로29, 106호(칠암동 448)"
경남,진주시,GS25진주퀸즈웰가점,"경남 진주시 새평거로25 (평거동 1130, 더퀸즈웰가)"
경남,진주시,GS25진주터미널점,경남 진주시 장대로2(장대동 95-9)
경남,진주시,GS25진주평거센터점,"경남 진주시 평거로39번길17, 상가 102호 (평거동 192-1, 들말한보타운)"
경남,진주시,GS25진주평안점,경남 진주시 의곡길10(평안동 64)
경남,진주시,GS25진주하늘마을점,경남 진주시 동진로49번길9-1 (칠암동 42-15)
경남,진주시,GS25진주한보점,경남 진주시 순환로555 (평거동 297-12)
경남,진주시,GS25진주혁신7단지점,"경남 진주시 사들로56, 101호 (충무공동 331-5, 노블프라자)"
경남,진주시,GS25진주혁신9단지점,"경남 진주시 충무공동302 상가동 104호,105호"
경남,진주시,GS25진주혁신세종점,"경남 진주시 에나로75, 104호 (충무공동 22-14)"
경남,진주시,GS25진주혁신센터점,경남 진주시 충의로30 (충무공동 279-4)
경남,진주시,GS25진주휴먼빌점,"경남 진주시 내동면 순환로425-61 (독산리 1104, 남강휴먼빌아파트)"
경남,진주시,GS25진주흥한점,"경남 진주시 평거로139번길11-5 (신안동 454-4, 신안흥한타운2차아파트)"
대구,달서구,GS25진천AK점,대구 달서구 월배로11길2 (진천동 604-17)
충북,진천군,GS25진천교성점,"충북 진천군 진천읍 남산길18, 외1필지(교성리 247-5)"
충북,진천군,GS25진천남산점,충북 진천군 진천읍 남산8길19 (교성리 24-6)
충북,진천군,GS25진천로드점,충북 진천군 진천읍 문진로1455(교성리 289-14)
대구,달서구,GS25진천리슈빌점,대구 달서구 월배로15길19(진천동 595-57)
충북,진천군,GS25진천문백점,충북 진천군 문백면 문진로493(봉죽리 323-2)
충북,진천군,GS25진천문화로점,충북 진천군 진천읍 문화로30 (신정리 651-8)
충북,진천군,GS25진천사랑점,충북 진천군 진천읍 중앙동로33 (교성리 45-6)
충북,진천군,GS25진천산단점,충북 진천군 덕산면 산수산단로94-1 (산수리 160-26)
충북,진천군,GS25진천산수타운점,충북 진천군 덕산면 합목3길30 (합목리 322-49)
충북,진천군,GS25진천상산점,충북 진천군 진천읍 상산로53(읍내리 424-6)
충북,진천군,GS25진천송두점,"충북 진천군 진천읍 진광로105, 207,208,209호 (송두리 594-20)"
충북,진천군,GS25진천양우점,"충북 진천군 진천읍 농다리로1431, 상가 104호 (신정리 388-11, 양우아파트단지)"
충북,진천군,GS25진천오네뜨점,"충북 진천군 진천읍 장관2길159, 상가동1층 104호, 105호 (장관리 2-1)"
충북,진천군,GS25진천주공점,"충북 진천군 진천읍 문화로237-17, 104호 (벽암리 581, 진천벽암휴먼시아)"
충북,진천군,GS25진천중앙점,"충북 진천군 진천읍 중앙동로140, 1층 1호 (읍내리 471-56)"
대구,달서구,GS25진천청구점,"대구 달서구 진천로41, 105동 101호 (진천동 490, 청구아파트)"
충북,진천군,GS25진천터널점,충북 진천군 문백면 생거진천로739 (태락리 100)
경북,구미시,GS25진평베스트점,경북 구미시 진평길70 (진평동 590)
경북,구미시,GS25진평사랑점,경북 구미시 인동28길31-1 (진평동 132-11)
경북,구미시,GS25진평삼성점,"경북 구미시 인동가산로14, 112호(진평동 1023-2)"
경북,구미시,GS25진평원룸점,경북 구미시 인동28길9-2 (진평동 80-1)
경북,구미시,GS25진평인의점,경북 구미시 인동16길24-1 (진평동 31-2)
경북,구미시,GS25진평중앙점,경북 구미시 구평동 648 진평지구39B7L
울산,울주군,GS25진하나루터점,울산 울주군 서생면 진하9길22-2 (진하리 72-1)
울산,울주군,GS25진하비치점,울산 울주군 서생면 진하9길38(진하리 69-1)
경남,창원시,GS25진해경화점,경남 창원시 진해구 조천로11(경화동 1213-4)
경남,창원시,GS25진해광화점,경남 창원시 진해구 백구로43 (광화동 2-1)
경남,창원시,GS25진해구청점,"경남 창원시 진해구 천자로411, 105,105-1호 (풍호동 807-9)"
경남,창원시,GS25진해군항점,"경남 창원시 진해구 중원동로80(화천동 36-4, GS25시)"
경남,창원시,GS25진해대천점,경남 창원시 진해구 중원서로91(화천동 13)
경남,창원시,GS25진해동부점,"경남 창원시 진해구 석동로32 (석동 185-22, GS25)"
경남,창원시,GS25진해드림점,경남 창원시 진해구 동진로49번길14-4(석동 175-1)
경남,창원시,GS25진해마린점,경남 창원시 진해구 안골로298 (안골동 376-1)
경남,창원시,GS25진해벚꽃마을점,경남 창원시 진해구 진해대로921번길6 (자은동 834-4)
경남,창원시,GS25진해부영점,"경남 창원시 진해구 안청북로12, 상가 104,105호 (청안동 474, 부영아파트)"
경남,창원시,GS25진해석동공원점,"경남 창원시 진해구 냉천로61, 1층 (석동 141-12, 보람수산)"
경남,창원시,GS25진해속천점,"경남 창원시 진해구 진희로36(제황산동 51, 진해-거제카훼미리여객터미날)"
경남,창원시,GS25진해신항본점,경남 창원시 진해구 안골로111 (안골동 821)
경남,창원시,GS25진해안청점,"경남 창원시 진해구 안청남로38 (안골동 356-11, 펄스젬)"
경남,창원시,GS25진해용원점,경남 창원시 진해구 용원서로39번길23 (용원동 1213-1)
경남,창원시,GS25진해용재점,"경남 창원시 진해구 용원로65(용원동 1228-1, 중앙타워)"
경남,창원시,GS25진해우림점,"경남 창원시 진해구 해원로45, 601동 1층 107호 (석동 675, 석동우림필유)"
경남,창원시,GS25진해웅동점,"경남 창원시 진해구 용원남로14(용원동 1243-9, GS25)"
경남,창원시,GS25진해웅천점,"경남 창원시 진해구 웅천로159 (북부동 552-15, 럭키쇼핑프라자)"
경남,창원시,GS25진해이동점,"경남 창원시 진해구 해원로2번길29-1, 101호(이동 288-1)"
경남,창원시,GS25진해자은점,"경남 창원시 진해구 동진로111-1 (자은동 880-14, 동그라미빌)"
경남,창원시,GS25진해장천대동점,"경남 창원시 진해구 행암로25, 주상가 103호 (장천동 119-12, 대동다숲아파트)"
경남,창원시,GS25진해장천점,"경남 창원시 진해구 충장로656 (장천동 507-3, 찬심낚시,GS25)"
경남,창원시,GS25진해제일점,경남 창원시 진해구 중원로87(화천동 19-2)
경남,창원시,GS25진해중앙점,경남 창원시 진해구 충장로100번길5(화천동 45-5)
경남,창원시,GS25진해코아점,"경남 창원시 진해구 용원서로31번길17(용원동 1214-3, 코아상가)"
경남,창원시,GS25진해태평점,"경남 창원시 진해구 백구로2(태평동 41-18, GS25)"
경남,창원시,GS25진해하이존점,"경남 창원시 진해구 진해대로999, 106호 (자은동 615-1, 하이존)"
경남,창원시,GS25진해해군마린점,경남 창원시 진해구 충의동64-1번지
경남,창원시,GS25진해해군점,경남 창원시 진해구 여명로1(도천동 8-2)
경남,창원시,GS25차룡단지점,"경남 창원시 의창구 차룡로14번길67, 103호 (팔용동 58-4)"
경기,성남시,GS25차병원,경기 성남시 분당구 야탑로59(야탑동 351)
서울,강남구,GS25차병원본점,"서울 강남구 논현로566, 지하1층 (역삼동 650-9, 강남차병원)"
