,loc1,loc2,name,location
134,제주특별자치도,서귀포시,서귀동홍대림점,"제주특별자치도 서귀포시 동홍중앙로 58-1, (동홍동)"
135,제주특별자치도,서귀포시,서귀동홍로점,"제주특별자치도 서귀포시 동홍로 108, (동홍동)"
136,제주특별자치도,서귀포시,서귀동홍북로점,"제주특별자치도 서귀포시 동홍북로 22-1, (동홍동)"
137,제주특별자치도,서귀포시,서귀동홍시민점,"제주특별자치도 서귀포시 동홍로 29,  (서귀동) 1층"
138,,,서귀문부로점, 
139,제주특별자치도,서귀포시,서귀법환점,"제주특별자치도 서귀포시 이어도로 916, (법환동)"
140,제주특별자치도,서귀포시,서귀사계중앙로점,제주특별자치도 서귀포시 안덕면 산방로 363-1
141,제주특별자치도,서귀포시,서귀삼아점,"제주특별자치도 서귀포시 태평로 534, (동홍동)"
142,제주특별자치도,서귀포시,서귀상예동점,"제주특별자치도 서귀포시 소보리당로164번길 63, 상예동  (상예동)"
143,제주특별자치도,서귀포시,서귀색달동점,제주특별자치도 서귀포시 색달중앙로 48
144,,,서귀서광신화점, 
145,제주특별자치도,서귀포시,서귀서홍로점,"제주특별자치도 서귀포시 중산간동로 8048-2,  (서홍동) 1층"
146,제주특별자치도,서귀포시,서귀서홍중앙점,"제주특별자치도 서귀포시 홍중로 97, (서홍동) 지산오차드힐"
147,제주특별자치도,서귀포시,서귀선반네점,"제주특별자치도 서귀포시 일주동로 8738,  (서홍동) 1층"
148,,,서귀송악도서관점, 
149,제주특별자치도,서귀포시,서귀신북로점,"제주특별자치도 서귀포시 신서로98번길 74, (서호동)"
150,제주특별자치도,서귀포시,서귀아랑조을거리점,"제주특별자치도 서귀포시 서문로29번길 15, (서귀동)"
151,제주특별자치도,서귀포시,서귀앙크점,"제주특별자치도 서귀포시 동홍로99번길 9, (동홍동)"
152,제주특별자치도,서귀포시,서귀여고정문점,"제주특별자치도 서귀포시 태평로 69, (호근동)"
153,제주특별자치도,서귀포시,서귀예래점,"제주특별자치도 서귀포시 예래로 446, (하예동)"
154,제주특별자치도,서귀포시,서귀예래해안로점,제주특별자치도 서귀포시 예래해안로 550
155,제주특별자치도,서귀포시,서귀외돌개점,제주특별자치도 서귀포시 남성중로 131
156,제주특별자치도,서귀포시,서귀우리들점,"제주특별자치도 서귀포시 서홍로 161, (서홍동)"
157,제주특별자치도,서귀포시,서귀월평동점,"제주특별자치도 서귀포시 이어도로 399, (월평동)"
158,제주특별자치도,서귀포시,서귀위미동백점,제주특별자치도 서귀포시 남원읍 태위로 369
159,제주특별자치도,서귀포시,서귀일과수로점,"제주특별자치도 서귀포시 대정읍 일주서로 2817, (일과리)"
160,제주특별자치도,서귀포시,서귀정방연로점,"제주특별자치도 서귀포시 정방연로 47-1,  (동홍동) 1층"
161,제주특별자치도,서귀포시,서귀정방점,"제주특별자치도 서귀포시 태평로 463, (서귀동)"
162,제주특별자치도,서귀포시,서귀중문점,"제주특별자치도 서귀포시 천제연로 223-1, (중문동)"
163,제주특별자치도,서귀포시,서귀중앙로점,제주특별자치도 서귀포시 중앙로72번길 45-2 왕코사마트
164,,,서귀중흥S점, 
165,제주특별자치도,서귀포시,서귀최남단해안로점,"제주특별자치도 서귀포시 대정읍 최남단해안로125번길 3, (하모리)"
166,제주특별자치도,서귀포시,서귀코아루점,"제주특별자치도 서귀포시 일주동로 8565, (동홍동, 동홍동코아루)"
167,제주특별자치도,서귀포시,서귀태신로점,"제주특별자치도 서귀포시 남원읍 태신로 1, (태흥리)"
168,제주특별자치도,서귀포시,서귀태흥점,"제주특별자치도 서귀포시 남원읍 일주동로 6745, (태흥리)"
169,제주특별자치도,서귀포시,서귀토평점,"제주특별자치도 서귀포시 중산간동로 7738, (토평동)"
170,제주특별자치도,서귀포시,서귀평화로점,제주특별자치도 서귀포시 안덕면 한창로 273
171,제주특별자치도,서귀포시,서귀포가온점,"제주특별자치도 서귀포시 태평로512번길 1-4, (동홍동, 덕산가온누리빌) 1층 동명없음동 105호"
172,제주특별자치도,서귀포시,서귀포강정점,"제주특별자치도 서귀포시 신서귀로97번길 84, (강정동, 성산) 102호"
173,제주특별자치도,서귀포시,서귀포광장점,"제주특별자치도 서귀포시 중앙로 85, (서귀동)"
174,제주특별자치도,서귀포시,서귀포남원길점,제주특별자치도 서귀포시 남원읍 태위로 481 영화마을농수산물편의점
175,,,서귀포데이즈호텔점, 
176,제주특별자치도,서귀포시,서귀포돈내코점,"제주특별자치도 서귀포시 516로 466, (상효동)"
177,제주특별자치도,서귀포시,서귀포동문점,"제주특별자치도 서귀포시 중동로48번길 11, (서귀동)"
178,제주특별자치도,서귀포시,서귀포동홍점,"제주특별자치도 서귀포시 중산간동로 8004, (동홍동)"
