,loc1,loc2,name,location,loc
2365,서울,영등포구,여의리브르점,"서울특별시 영등포구 의사당대로1길 11, 대우메종리브르오피스텔 (여의도동) 106호",서울 영등포구
2366,서울,영등포구,여의리첸시아점,"서울특별시 영등포구 여의동로 213, (여의도동) 여의도금호리첸시아",서울 영등포구
2367,서울,영등포구,여의산정점,"서울특별시 영등포구 국회대로66길 23, (여의도동) 1층 103호",서울 영등포구
2368,서울,영등포구,여의트레뉴점,"서울특별시 영등포구 국제금융로2길 37, 에스트레뉴 (여의도동)",서울 영등포구
2369,경기,여주시,여주IC점,"경기도 여주시 세종로 390, (점봉동)",경기 여주시
2370,경기,여주시,여주KCC점,경기도 여주시 가남읍 금강그린길 56 금강아파트,경기 여주시
2371,경기,여주시,여주가남늘푸른점,"경기도 여주시 가남읍 태평로 64, (태평리)",경기 여주시
2372,경기,여주시,여주가남점,"경기도 여주시 가남읍 태평로 25, (태평리)",경기 여주시
2373,경기,여주시,여주교동점,"경기도 여주시 세종로 204-15, (교동) 교연학원",경기 여주시
2374,경기,여주시,여주굿모닝점,경기도 여주시 현암3길 27,경기 여주시
2375,경기,여주시,여주금사점,"경기도 여주시 금사면 이여로 1354, (이포리)",경기 여주시
2376,경기,여주시,여주금양점,경기도 여주시 세종로237번길 5 금양오피스텔,경기 여주시
2377,경기,여주시,여주대신중앙점,경기도 여주시 대신면 여양로 1471-1,경기 여주시
2378,경기,여주시,여주대원룸점,"경기도 여주시 세종로 351, (점봉동)",경기 여주시
2379,경기,여주시,여주대캠퍼스타운점,"경기도 여주시 세종로 324, (교동)",경기 여주시
2380,경기,여주시,여주도예촌점,경기도 여주시 여양로 216,경기 여주시
2381,경기,여주시,여주로터리점,"경기도 여주시 우암로 34, (하동)",경기 여주시
2382,경기,여주시,여주명동점,"경기도 여주시 우암로 14, (하동)",경기 여주시
2383,경기,여주시,여주번도리점,"경기도 여주시 능서면 중부대로 2640,  (번도리) 1층",경기 여주시
2384,경기,여주시,여주북내점,"경기도 여주시 북내면 여양2로 277, (당우리)",경기 여주시
2385,경기,여주시,여주상리대로점,"경기도 여주시 주내로 63, 필지(상동)",경기 여주시
2386,경기,여주시,여주상리점,"경기도 여주시 청심로 196, (상동)",경기 여주시
2387,경기,여주시,여주여흥점,"경기도 여주시 여흥로128번길 11, (홍문동)",경기 여주시
2388,경기,여주시,여주오학점,"경기도 여주시 도예로 71, (오학동)",경기 여주시
2389,경기,여주시,여주점동점,"경기도 여주시 점동면 청안로 133, (청안리)",경기 여주시
2390,경기,여주시,여주점봉로드점,"경기도 여주시 세종로 461, (점봉동)",경기 여주시
2392,경기,여주시,여주중앙점,"경기도 여주시 세종로 36, (홍문동)",경기 여주시
2393,경기,여주시,여주창동점,"경기도 여주시 소양로 85,  (창동)",경기 여주시
2394,경기,여주시,여주천송점,"경기도 여주시 신륵2길 1, (천송동)",경기 여주시
2395,경기,여주시,여주태평리점,"경기도 여주시 가남읍 일신로 24, (태평리)",경기 여주시
2396,경기,여주시,여주하리점,"경기도 여주시 청심로 67, (하동)",경기 여주시
2397,경기,여주시,여주현암점,"경기도 여주시 도예로 28, (현암동)",경기 여주시
2398,경기,여주시,여주홍문점,"경기도 여주시 세종로45번길 48, (홍문동)",경기 여주시
2399,경기,여주시,여주휴레나점,"경기도 여주시 점곡길 8, (점봉동)",경기 여주시
2400,전남,여수시,여천신동아점,"전라남도 여수시 무선로 49, (선원동)",전남 여수시
2401,경기,부천시,역곡2동점,"경기도 부천시 원미구 부일로 711, (역곡동)",경기 부천시
2402,경기,부천시,역곡대림점,"경기도 부천시 원미구 역곡로19번길 26, (역곡동, 역곡역이편한세상)",경기 부천시
2403,경기,부천시,역곡대성점,"경기도 부천시 소사구 안곡로149번길 54, (괴안동)",경기 부천시
2404,경기,부천시,역곡상상점,경기도 부천시 부일로 753 (역곡동),경기 부천시
2405,경기,부천시,역곡역점,"경기도 부천시 원미구 부일로 731, (역곡동)",경기 부천시
2406,경기,부천시,역곡은하점,"경기도 부천시 원미구 역곡로20번길 49, 은하빌딩  (역곡동)",경기 부천시
2407,경기,부천시,역곡중앙점,"경기도 부천시 원미구 지봉로121번길 5, (역곡동)",경기 부천시
2408,경기,부천시,역곡지영점,경기도 부천시 부광로 19 인광빌딩 (괴안동) 인광빌딩,경기 부천시
2410,경기,용인시,역북프리미엄점,"경기도 용인시 처인구 중부대로1331번길 6-24, (역북동, 송림주택)",경기 용인시
2411,서울,강남구,역삼가화점,"서울특별시 강남구 역삼로34길 19, 가화주택 (역삼동)",서울 강남구
2412,서울,강남구,역삼강남점,"서울특별시 강남구 강남대로94길 23, (역삼동)",서울 강남구
2413,서울,강남구,역삼건화점,"서울특별시 강남구 논현로64길 18, (역삼동) 1층 2호",서울 강남구
2414,서울,강남구,역삼경남점,"서울특별시 강남구 언주로85길 13, (역삼동, 경남아너스빌) 101호",서울 강남구
2415,서울,강남구,역삼경복점,"서울특별시 강남구 봉은사로44길 5,  (역삼동) 1층",서울 강남구
2416,서울,강남구,역삼달샘점,"서울특별시 강남구 테헤란로19길 29, (역삼동)",서울 강남구
2417,서울,강남구,역삼디오빌점,"서울특별시 강남구 강남대로84길 33, 지하 대우디오빌플러스(역삼동, 대우디오빌플러스) 1층 112호",서울 강남구
2418,서울,강남구,역삼로즈점,"서울특별시 강남구 언주로 311, (역삼동 로즈1타워) 1층 102호",서울 강남구
2419,서울,강남구,역삼미래점,서울특별시 강남구 테헤란로33길 32 SO근생주택빌딩,서울 강남구
2420,서울,강남구,역삼벚꽃길점,"서울특별시 강남구 도곡로7길 8, 송현빌딩  주 역삼동(역삼동)",서울 강남구
2421,서울,강남구,역삼본점,"서울특별시 강남구 강남대로110길 11, (역삼동)",서울 강남구
2422,서울,강남구,역삼사랑점,"서울특별시 강남구 언주로104길 6, (역삼동)",서울 강남구
2423,서울,강남구,역삼삼부자점,"서울특별시 강남구 테헤란로51길 43,  하(역삼동) 1층",서울 강남구
2424,서울,강남구,역삼삼정점,"서울특별시 강남구 논현로85길 29, (역삼동)",서울 강남구
2425,서울,강남구,역삼성보점,"서울특별시 강남구 테헤란로44길 7, (역삼동)",서울 강남구
2426,서울,강남구,역삼시티점,"서울특별시 강남구 테헤란로7길 11, (역삼동)",서울 강남구
2427,서울,강남구,역삼신웅점,"서울특별시 강남구 테헤란로 216, 신웅타워 (역삼동) 101호",서울 강남구
2428,서울,강남구,역삼에스아이빌딩점,서울특별시 강남구 테헤란로 203 서울인터내셔널타워,서울 강남구
2429,서울,강남구,역삼에스원점,"서울특별시 강남구 언주로103길 10, (역삼동)",서울 강남구
2430,서울,강남구,역삼에클라트점,"서울특별시 강남구 테헤란로20길 19, (역삼동, 엘지에클라트)",서울 강남구
2431,서울,강남구,역삼역촌점,"서울특별시 강남구 봉은사로26길 14, (역삼동)",서울 강남구
2432,서울,강남구,역삼우리점,서울특별시 강남구 역삼로19길 14 노블스위트,서울 강남구
2433,서울,강남구,역삼우인점,"서울특별시 강남구 강남대로84길 8,  (역삼동) 1층",서울 강남구
2434,서울,강남구,역삼유토빌점,"서울특별시 강남구 논현로87길 41, 역삼동 (역삼동) 101호",서울 강남구
2435,서울,강남구,역삼점,"서울특별시 강남구 테헤란로51길 10, (역삼동)",서울 강남구
2436,서울,강남구,역삼지혜점,"서울특별시 강남구 테헤란로13길 10, (역삼동)",서울 강남구
2437,서울,강남구,역삼진미점,"서울특별시 강남구 강남대로94길 88, (역삼동)",서울 강남구
2438,서울,강남구,역삼천사점,"서울특별시 강남구 테헤란로53길 28, (역삼동) 1층 102호",서울 강남구
2439,서울,강남구,역삼카이로스점,"서울특별시 강남구 강남대로66길 8, (역삼동)",서울 강남구
2440,서울,강남구,역삼타운점,"서울특별시 강남구 언주로75길 16, (역삼동)",서울 강남구
2441,서울,강남구,역삼태양점,"서울특별시 강남구 강남대로102길 28, (역삼동)",서울 강남구
2442,서울,강남구,역삼포스틸점,"서울특별시 강남구 테헤란로20길 10, (역삼동)",서울 강남구
2443,서울,강남구,역삼푸르지오점,"서울특별시 강남구 언주로70길 10, (역삼동)",서울 강남구
2444,서울,강남구,역삼푸른점,"서울특별시 강남구 도곡로1길 7, (역삼동)",서울 강남구
2445,서울,강남구,역삼하나점,"서울특별시 강남구 테헤란로25길 59, (역삼동)",서울 강남구
2446,서울,강남구,역삼한서점,"서울특별시 강남구 논현로80길 9, (역삼동)",서울 강남구
2447,서울,강남구,역삼형지점,"서울특별시 강남구 논현로 327, (역삼동)",서울 강남구
2448,서울,강남구,역삼화랑점,"서울특별시 강남구 역삼로20길 9, (역삼동)",서울 강남구
2449,서울,강남구,역삼황제펭귄점,"서울특별시 강남구 논현로106길 31, 현빌딩  (역삼동) 1층",서울 강남구
2450,서울,은평구,역촌2동점,"서울특별시 은평구 역말로6길 6,  (역촌동) 1층",서울 은평구
2451,서울,은평구,역촌PS점,"서울특별시 은평구 진흥로1가길 2, 지상  (역촌동) 1층",서울 은평구
2452,서울,은평구,역촌대로점,"서울특별시 은평구 연서로 54,  (역촌동)",서울 은평구
2453,서울,은평구,역촌명성점,"서울특별시 은평구 진흥로7길 14, (역촌동)",서울 은평구
2454,서울,은평구,역촌미소점,"서울특별시 은평구 역말로 19, (역촌동)",서울 은평구
2455,서울,은평구,역촌사랑점,"서울특별시 은평구 연서로3길 23, (역촌동)",서울 은평구
2456,서울,은평구,역촌서부점,"서울특별시 은평구 갈현로11길 15, (역촌동)",서울 은평구
2457,서울,은평구,역촌역점,"서울특별시 은평구 서오릉로 82, 서정빌딩 내(대조동) 1층 101호",서울 은평구
2458,서울,은평구,역촌제일점,"서울특별시 은평구 갈현로 59, (역촌동)",서울 은평구
2459,서울,은평구,역촌초교점,서울특별시 은평구 은평로3길 26,서울 은평구
2460,강원,강릉시,연곡부영점,"강원도 강릉시 연곡면 영진3길 43, (영진리, 영진부영2차아파트)",강원 강릉시
2461,세종,소정면,연기소정점,"세종특별자치시 소정면 소정샘골길 46, (소정리)",세종
2462,서울,마포구,연남PMK점,"서울특별시 마포구 연남로 10,  (연남동) 1층",서울 마포구
2463,서울,마포구,연남Y빌딩점,서울특별시 마포구 동교로23길 67,서울 마포구
2464,서울,마포구,연남고가점,서울특별시 마포구 연남로 97,서울 마포구
2465,서울,마포구,연남꿈나무점,서울특별시 마포구 연남로3길 39,서울 마포구
2466,서울,마포구,연남파크점,서울특별시 마포구 성미산로32길 47,서울 마포구
2467,서울,서대문구,연대봉원점,"서울특별시 서대문구 봉원사길 12, 대신동 (대신동) 22호",서울 서대문구
2468,서울,서대문구,연대생활과학대학점,"서울특별시 서대문구 연세로 50, 연세대학교  생활과학대학지하(신촌동)",서울 서대문구
2469,서울,서대문구,연대서문점,"서울특별시 서대문구 연희로10길 83,  (연희동) 1층",서울 서대문구
2470,서울,서대문구,연대신경영관1호점,"서울특별시 서대문구 연세로 50, 경영관  (신촌동)",서울 서대문구
2471,서울,서대문구,연대신경영관2호점,"서울특별시 서대문구 연세로 50, 연세대학교  경영대학(신촌동)",서울 서대문구
2472,서울,서대문구,연대연희점,"서울특별시 서대문구 연희로10가길 51, (연희동)",서울 서대문구
2473,제주,제주시,연동대로점,"제주특별자치도 제주시 연삼로 12, (연동, 성남빌라)",제주 제주시
